,closed_at,created_at,issue_comments,issue_desc,issue_id
131,2019-01-28 22:43:34,2019-01-20 16:37:07,Moved the backend __init__ into another file .,# # # Summary This PR is part of # 12076 . Please review this one before # 12076 . This will allow us to choose what to import in the ` __init__.py ` file later on . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),12086.0
132,2019-01-20 20:51:05,2019-01-20 16:18:59,Used K.backend ( ) instead of K._BACKEND .,# # # Summary This is a pull request to divide # 12076 into multiple sub-PRs making it easier to review ( the diff will be smaller ) . # # # Related Issues # 12076 # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),12084.0
133,2019-01-29 18:33:28,2019-01-19 14:57:38,Cleaned the namespace of keras.backend .,"# # # Summary ` keras.backend.__init__.py ` - > ` keras.backend.load_backend.py ` . I divided this PR into smaller ones to make it easier to review . See the PRs linked below . Please review them , and when they 're all merged , I 'll merge master into this branch to make the diff much smaller . This should streamline the review process . # # # Related Issues # 11992 # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ x ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",12076.0
134,2019-01-21 08:31:26,2019-01-18 12:47:17,Add warnings when trying to compute metrics for an unknown layer,"# # # Summary When giving unknown layer name in ` metrics ` to ` model.compile ` , will raise a warning instead of saying silent . # # # Related Issues fixes # 12068 # # # PR Overview - [ x ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",12071.0
135,2019-01-22 19:53:39,2019-01-17 21:57:18,Add an optional ` validation_freq ` argument to ` fit `,# # # Summary Sync with TF Keras . Allows user to specify how often to run validation . # # # Related Issues # # # PR Overview - [ x ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ x ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ x ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),12065.0
136,2019-01-23 22:25:50,2019-01-16 20:59:26,Cleaning the keras.layers namespace .,"# # # Summary This PR is to clean the keras.layers namespace . This namespace have * a lot * of python objects in it which we do n't want the users to access . # # # Related Issues # 11992 # # # PR Overview Things to note : * ` layers.Minimum ` and ` layers.minimum ` were added to the docs . * ` deserialize_keras_objects ` , ` StackedRNNCells ` , ` InputLayer ` and ` InputSpec ` are not available anymore in ` keras.layers ` . - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] ( I hope ) - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",12056.0
137,2019-01-12 14:06:02,2019-01-12 10:00:01,Typo fixes,# # # Summary Just a couple of typos I have noticed . # # # Related Issues None # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ y ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),12030.0
138,2019-01-15 17:39:21,2019-01-12 01:47:18,Fix documentation for Masking layer,# # # Summary This PR updates the documentation for the ` Masking ` layer to reflect the fact that the ` Masking ` layer works when all values for a given sample and timestep are the mask_value . Previously the description led you to believe that all values for a given timestep had to be the mask_value ( across all samples ) . # # # Related Issues # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ y ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),12029.0
139,2019-01-11 22:24:51,2019-01-10 18:52:53,Various tests parametrizations,# # # Summary Improve tests lisibility by : - adding some parametrizations in some files - removing one useless test on dcoumentation generation # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),12017.0
140,2019-01-11 18:24:17,2019-01-08 21:46:32,Reduce tests duration,"# # # Summary Reduce overall tests duration by : - stop writing images and gradients for each call to TensorBoard Improvements ( test duration only ) : - py27 , TF : 448s - > 429s - py36 , TF : 446s - > 425s I 'm still looking around for improvements but thought we could merge it along the way . Most of the time wasted in CI is fetching miniconda and installing packages . # # # PR Overview - [ n ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",12009.0
141,2019-01-08 23:22:46,2019-01-08 19:42:57,Fix Arguments display in Docs,"# # # Summary Fix display bug in the docs . When Arguments is the last section of a docstring , it generally does n't display the bullet points of the function arguments properly . This PR fixes this bug . # # # Related Issues https : //github.com/keras-team/keras/issues/11673 https : //github.com/keras-team/keras/issues/12006 # # # PR Overview - [ y ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ n ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ y ] This PR is backwards compatible [ y/n ] - [ n ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",12007.0
142,2019-01-09 23:56:47,2019-01-08 14:53:35,Clean up untouchable lines in ` separable_conv1d ` of CNTK,"# # # Summary This PR cleans up untouchable lines in ` separable_conv1d ` of CNTK . The lines 1752-1760 can not be touched because the ValueError in the line 1750 will always be raised ( dilation_rate [ 0 ] is always 1 and dilation_rate [ 1 ] can be any integer ) . Thus , this PR removes the untouchable lines and moves the ValueError into the beginning for style consistency with ` conv1d ` , ` conv2d ` , and ` conv3d ` . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",12002.0
143,2019-01-09 21:33:19,2019-01-08 06:03:24,Make the file closing styles consistent,# # # Summary This PR makes the file closing styles consistent . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),12000.0
144,2019-01-08 23:16:37,2019-01-08 05:22:46,Remove legacy environment variables,"# # # Summary This PR remove legacy environment variables : ` CORE_CHANGED ` , ` APP_CHANGED ` . The reason why they were proposed is to skip the unit tests for applications because the app tests are too heavy to test every time Travis is triggered . But now , the app tests have been performing in another repository since ` keras-applications ` was decoupled . Thus , the related stuffs are no longer needed . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11998.0
145,2019-01-08 10:01:26,2019-01-08 05:11:25,Fix typos,# # # Summary This PR fixes two typos . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11997.0
146,2019-01-09 21:32:11,2019-01-07 07:08:52,Update docs for ResNet variants,# # # Summary This PR updates docs for ResNet variants . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11988.0
147,2019-01-09 23:57:19,2019-01-07 04:26:49,Simplify identity initializer with zero padding,# # # Summary This PR is a follow-up of # 11887 . The zero-padding for non-square identity matrices is the default behavior of ` np.eye ` . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11986.0
148,2019-01-10 20:28:42,2019-01-06 11:30:41,Bump TF version to 1.12,# # # Summary Retry for https : //github.com/keras-team/keras/pull/11672 Having some trouble with ` ctc_decode_beam_search ` : I 've explored the computed values by Tensorflow ` gen_ctc_ops.ctc_beam_search_decoder ` and the returned ` log_probabilities ` are different between 1.10 and 1.11 . Investigating on this atm . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11984.0
