,closed_at,created_at,issue_comments,issue_desc,issue_id
252,2017-07-10 14:20:01,2017-07-08 00:50:56,Clarify docs and tests for exception handling in Flask.teardown_appcontext ( ),I had asked to clarify the behavior for in the IRC channel on [ 2017-07-01 ] ( https : //botbot.me/freenode/pocoo/2017-07-01/ ? tz=America/Los_Angeles ) and [ 2017-07-03 ] ( https : //botbot.me/freenode/pocoo/2017-07-03/ ? tz=America/Los_Angeles ) but did not get a reply . So I 've updated the documentation and regression tests to prove and clarify that [ Flask.teardown_appcontext ( ) ] ( http : //flask.pocoo.org/docs/0.11/api/ # flask.Flask.errorhandler ) only receives * * unhandled * * exceptions . - [ x ] Added tests that fail without the patch - [ x ] Ensured all tests pass with `` pytest `` - [ x ] Added documentation to the relevant docstrings or pages Since the application code was _not_ modified : * No `` versionadded `` or `` versionchanged `` directives were added * No changelog entry was added,2409.0
253,2017-06-28 15:00:09,2017-06-28 15:00:04,clean up secret key docs,consistent key across docs and examples set test key in conftest,2399.0
254,2017-06-27 14:50:21,2017-06-27 14:29:56,fix variable substitution in error message,@ davidism looks like you 've made a small mistake in how the module variable is replaced in the error message when you edited my commit from a few days ago . This should address it .,2398.0
255,2017-06-26 16:47:37,2017-06-26 16:39:48,Un-deprecate Request.json,"After much discussion in # 1421 , I was not convinced there was a direct need to deprecate ` Request.json ` . It 's existence is consistent with other parts of the API and it does not interfere with other properties . Note that it still may be deprecated in the future if a need arises , but that 's not now .",2397.0
256,2017-06-26 16:23:07,2017-06-26 16:23:01,Remove old 0.7 upgrade script,# 2385,2396.0
257,2017-06-26 16:18:21,2017-06-26 15:54:37,Remove deprecated flask.ext,"` flask.ext ` was deprecated a year ago when 0.12 was released . We 've contacted as many extensions as possible to fix docs and examples , I update Stack Overflow questions as I come across them , and most new questions do not use the old form . It 's safe to remove at this point and should not be present in 1.0 . # 2385",2395.0
258,2017-06-26 15:29:43,2017-06-26 15:09:08,Remove deprecated code,* ` Flask.error_handlers ` * ` Flask.static_path ` * ` Request.module ` # 2385,2394.0
259,2017-06-26 14:35:20,2017-06-26 09:04:51,Remove deprecated code from app.py,Refs issue # 2385 - Removed deprecated ` init_jinja_globals ` method - Removed deprecated ` _get_request_globals_class ` and ` _set_request_globals_class `,2393.0
260,2017-06-16 14:00:27,2017-06-15 19:01:32,Import app from wsgi.py or app.py if FLASK_APP is not defined,Fixes # 2376 This patch adds support for looking for the Flask app instance in ` wsgi.py ` or ` app.py ` modules ( in that order ) when ` FLASK_APP ` is not defined .,2378.0
261,2017-06-15 01:42:15,2017-06-14 19:39:26,Correctly JSON-encode datetimes aware of non-UTC timezones,"http_date ( ) requires timetuple in UTC , but JSONEncoder.default ( ) was passing a local timetuple instead . This fixes # 2372 . < ! -- Commit checklist : * add tests that fail without the patch * ensure all tests pass with `` pytest `` * add documentation to the relevant docstrings or pages * add `` versionadded `` or `` versionchanged `` directives to relevant docstrings * add a changelog entry if this patch changes code Tests , coverage , and docs will be run automatically when you submit the pull request , but running them yourself can save time . -- >",2374.0
262,2017-06-14 19:56:43,2017-06-14 19:17:48,Reconfigure app when debug is set by run command,"` app.jinja_env ` is a property that creates the environment on first access . If ` app.debug ` is not configured explicitly before accessing ` app.jinja_env ` , ` env.auto_reload ` will be calculated as ` False ` . The ` run ` command 's ` debug ` flag can change the app 's debug flag , at which point ` auto_reload ` needs to be reconfigured . This extracts the logic for ` auto_reload ` to ` Flask.templates_auto_reload ` . It adds a new method to be called by ` app.run ` or ` ScriptInfo.load_app ` that will reconfigure the app if ` debug ` is set by the command . continues # 1910 closes # 1907",2373.0
263,2017-06-15 01:42:15,2017-06-14 18:11:04,JSONEncoder encodes aware datetime objects in non-UTC timezone incorrectly as being in GMT .,"`` flask.json.JSONEncoder ( ) `` encodes aware datetime objects in non-UTC timezone incorrectly using local time tuple with GMT . # # # Expected Behavior The following code segment should print `` `` Sun , 01 Jan 2017 20:34:56 GMT '' `` ( 12:34:56 PST8PDT is 20:34:56 GMT ) : # # # Actual Behavior The preceding code segment prints `` `` Sun , 01 Jan 2017 12:34:56 GMT '' `` instead , that is , local timetuple ( ) appended with GMT . # # # Environment * Python version : 3.5.3 * Flask version : 0.12.2 * Werkzeug version : 0.12.2",2372.0
264,2017-06-14 14:41:44,2017-06-14 14:18:26,document ` Flask.register_blueprint ` arguments,closes # 1809,2371.0
265,2017-06-09 17:30:32,2017-06-09 14:22:52,Add basic how-to on using envvars for config,Addresses issue # 2329 -- adds basic how-to on configuring a Flask application using environmental variables .,2366.0
266,2017-06-06 16:22:50,2017-06-06 16:22:43,mention csp for javascript : uri xss,closes # 2174,2364.0
267,2017-06-06 14:52:56,2017-06-06 14:52:41,document inherited attributes for Flask and Blueprint,Sphinx autodoc ` : inherited-members : ` does n't include attributes . The only solution is to duplicate the ` _PackageBoundObject ` attributes and their docs in the ` Flask ` and ` Blueprint ` classes . The duplicated attributes can be removed once sphinx-doc/sphinx # 741 is fixed . closes # 480,2363.0
268,2017-06-05 13:34:50,2017-06-05 13:26:59,Remove error handler cache,"Caching handlers for the exception MRO caused issues with some inheritance setups . I do n't expect hierarchies to be deep enough for this to affect most cases , but if performance is an issues handlers should be explicitly registered for each class they apply to . closes # 2267 , closes # 1433",2362.0
269,2017-06-04 19:38:34,2017-06-04 19:31:53,Be smarter about adding `` .cli '' to reloader command,"` python -m flask.cli ` raises an import warning on > 2.6 . It 's only needed on 2.6 , ` python -m flask ` works otherwise . closes # 2357",2359.0
270,2017-06-04 19:02:41,2017-06-04 18:55:06,JSON support for test client and Response,"Continues # 1984 . * ` json ` argument to test client request methods serializes data as JSON and sets content type . * Extract request JSON methods to mixin , apply to Response .",2358.0
271,2017-06-03 19:26:15,2017-06-02 18:16:30,Only open session if request does not have open session,"When using ` stream_with_context ` , a new session was being opened based on the original request data . If the view containing the generator had modified the session , those changes were not visible . This does not enable modifying the session in the generator , as the headers will have already been sent . ( Possibly does not apply to server-side sessions , but you would still need to manually save the session in the generator . ) Closes # 1348 .",2354.0
272,2017-06-02 17:23:52,2017-06-02 16:08:37,Clarify documentation for json parsing,Documentation does not currently mention that is_json accepts mimetypes that are not strictly application/json .,2353.0
273,2017-06-02 17:07:57,2017-06-02 06:12:33,Make session serializer extensible,"Continues # 1452 . Refactors ` flask.session.TaggedJSONSerializer ` to a new ` flask.json.tag ` module . Creates a ` JSONTag ` interface and a ` TaggedJSONSerializer.register ` method to register new tags . ~~~python from flask.json.tag import JSONTag class TagOrderedDict ( JSONTag ) : __slots__ = ( 'serializer ' , ) key = ' od' def check ( self , value ) : return isinstance ( value , OrderedDict ) def to_json ( self , value ) : return [ [ k , self.serializer.tag ( v ) ] for k , v in iteritems ( value ) ] def to_python ( self , value ) : return OrderedDict ( value ) app.session_interface.serializer.register ( TagOrderedDict , 0 ) ~~~ Since ` register ` takes an index , it can be used to override existing tags ( although it would be slightly more efficient to subclass ` TaggedJSONSerializer ` instead ) . This can address # 1908 by adding a higher-priority ` dict ` serializer that uses a different format to support non-string keys . Closes # 1438 , # 1511 , # 1908 . ~Still needs : ~ - [ x ] refactor to move the ` serializer ` argument to ` self.serializer ` instead . It was an attempt at optimization but did n't change anything . - [ x ] refactor ` TagDict ` to split the logic between addressing # 1511 and regular dict passthrough , as # 1452 originally did . This was another optimization attempt that did n't help , it just made the code more confusing . - [ x ] more tests - [ x ] documentation",2352.0
274,2017-06-01 04:04:21,2017-06-01 01:09:53,show nice message when registering error handler for unknown code,"When registering an error handler for a code that 's not registered in ` werkzeug.exceptions ` , a ` KeyError ` is raised . This changes the error to show a helpful `` use a HTTPException subclass '' as well . Documentation is updated to describe this behavior and other clean up . The supported pattern for unknown codes is : ~~~python class UnknownError ( HTTPException ) : code = 999 description = `` A very large error occurred . '' app.register_error_handler ( UnknownError , handle_999 ) raise UnknownError ~~~ If a standard code does not work , submit a patch to add it to Werkzeug . closes # 1837",2350.0
275,2017-05-30 02:53:19,2017-05-30 02:11:10,make debugging bad key errors easier,"* ` TRAP_BAD_REQUEST_ERRORS ` is enabled by default in debug mode * ` BadRequestKeyError ` has the key in the description in debug mode If ` app.debug ` is true but we 're not running in the interactive debugger , this now raises a 500 error ( the traceback in the console has the key error though ) . Can get the old behavior by setting ` TRAP_BAD_REQUEST_ERRORS = False ` . This error is one of the most recurring questions about Flask on Stack Overflow . Making the error visible will hopefully answer a lot of questions before they 're asked . closes # 382",2348.0
