,commit_id,commit_time,diff,files,summary
338,fea50b59dbc49b2f0c1ee6b963f71d19cfa846b3,2016-02-03 19:23:22-08:00,"timestamp_oid = cursor.description [ 0 ] [ 1 ] Casts date and timestamp values to string , resolves issues with out of def cast_date ( value , cursor ) : `` `` '' run ( executor , `` create table bc_date_test ( d DATE ) '' ) result = run ( executor , `` SELECT d FROM bc_date_test LIMIT 1 '' , join=True ) run ( executor , `` insert into bc_date_test ( d ) values ( '0001-01-01 00:00:00 BC ' ) '' ) cursor = connection.cursor ( ) def register_date_typecasters ( connection ) : return value oids = ( date_oid , timestamp_oid ) def test_bc_dates ( executor ) : psycopg2.extensions.register_type ( new_type ) assert result.split ( `` \n '' ) [ 3 ] == `` | 0001-01-01 BC | '' register_date_typecasters ( conn ) cursor.execute ( 'SELECT NULL : :date ' ) range dates ( e.g . BC ) which psycopg2 ca n't handle cursor.execute ( 'SELECT NULL : :timestamp ' ) new_type = psycopg2.extensions.new_type ( oids , 'DATE ' , cast_date ) date_oid = cursor.description [ 0 ] [ 1 ]","['pgcli/pgexecute.py', 'tests/test_pgexecute.py']",Merge pull request # 457 from dbcli/stuartquin/cast-bc-dates
339,becd32cc4bf4424dcfaf4b9a495ad0ea97d29886,2016-02-03 19:21:29-08:00,"from .config import write_default_config , load_config , config_location import platform def test_ensure_existing_dir ( tmpdir ) : PGCli ( pgclirc_file=rcfile ) except OSError as exc : # trigger an oserror that is n't `` directory already exists '' ) ensure_dir_exists ( destination ) pgclirc_file=rcfile , import stat from pgcli.config import config_location rcfile = str ( tmpdir.join ( `` subdir '' ) .join ( `` rcfile '' ) ) rcfile = subdir.join ( `` rcfile '' ) write_default_config , load_config , config_location , ensure_dir_exists , from .config import ( def test_ensure_file_parent ( tmpdir ) : pgclirc_file=config_location ( ) , ensure_dir_exists ( log_file ) with pytest.raises ( OSError ) : ensure_dir_exists ( str ( rcfile ) ) import errno # should just not raise from pgcli.config import ensure_dir_exists raise from os.path import expanduser , exists , dirname def test_missing_rc_dir ( tmpdir ) : rcfile = str ( tmpdir.join ( `` rcfile '' ) ) parent_dir = dirname ( path ) def ensure_dir_exists ( path ) : def test_ensure_other_create_error ( tmpdir ) : rcfile = str ( tmpdir.mkdir ( `` subdir '' ) .join ( `` rcfile '' ) ) import pytest assert os.path.exists ( rcfile ) from os.path import expanduser , exists ensure_dir_exists ( str ( rcfile ) ) os.makedirs ( parent_dir ) # ignore existing destination ( py2 has no exist_ok arg to makedirs ) ensure_dir_exists ( rcfile ) subdir = tmpdir.join ( `` subdir '' ) os.chmod ( str ( tmpdir ) , stat.S_IREAD ) statement = r '' \i { } '' .format ( sqlfile ) import platform statement = r '' \i { 0 } '' .format ( sqlfile ) try : if exc.errno ! = errno.EEXIST : import os","['pgcli/config.py', 'pgcli/main.py', 'tests/test_config.py', 'tests/test_main.py']",Merge pull request # 458 from davidszotten/ensure_config_targetdir
340,cd678d9756c88c2bc27ccde09136b76edadd2920,2016-02-03 09:07:50-05:00,"return [ ( None , None , None , message ) ] return [ ( None , None , None , message , `` , False ) ] return [ ( None , None , None , str ( e ) , `` , False ) ] return [ ( None , None , None , str ( e ) ) ]",['pgcli/main.py'],Merge pull request # 453 from dbcli/amjith/execute_from_file_corner_case
341,37c10e45c8fea5753f1a412f052e840cf53b8833,2016-02-03 10:57:36+00:00,"timestamp_oid = cursor.description [ 0 ] [ 1 ] Casts date and timestamp values to string , resolves issues with out of def cast_date ( value , cursor ) : `` `` '' run ( executor , `` create table bc_date_test ( d DATE ) '' ) result = run ( executor , `` SELECT d FROM bc_date_test LIMIT 1 '' , join=True ) run ( executor , `` insert into bc_date_test ( d ) values ( '0001-01-01 00:00:00 BC ' ) '' ) cursor = connection.cursor ( ) def register_date_typecasters ( connection ) : return value oids = ( date_oid , timestamp_oid ) def test_bc_dates ( executor ) : psycopg2.extensions.register_type ( new_type ) assert result.split ( `` \n '' ) [ 3 ] == `` | 0001-01-01 BC | '' register_date_typecasters ( conn ) cursor.execute ( 'SELECT NULL : :date ' ) range dates ( e.g . BC ) which psycopg2 ca n't handle cursor.execute ( 'SELECT NULL : :timestamp ' ) new_type = psycopg2.extensions.new_type ( oids , 'DATE ' , cast_date ) date_oid = cursor.description [ 0 ] [ 1 ]","['pgcli/pgexecute.py', 'tests/test_pgexecute.py']",Issue # 448 extension for BC dates
342,1fc381a84316bbbd9cb938e09bb9290d52a5bc85,2016-02-02 22:47:35-08:00,"self.logger = logging.getLogger ( __name__ ) configured_pager = config [ 'main ' ] .get ( 'pager ' ) os.environ [ 'LESS ' ] = '-SRXF ' elif ( os_environ_pager ) : c = self.config = load_config ( pgclirc_file , default_config ) original_less_opts = self.adjust_less_opts ( ) c = self.config = load_config ( pgclirc_file , default_config ) finally : # Reset the less opts back to original . self.set_default_pager ( c ) # Default pager . class PGCli ( object ) : self.logger = logging.getLogger ( __name__ ) self.logger.info ( 'Default pager found in config file : ' + '\ '' + configured_pager + '\ '' ) # By default 'PAGER ' environment variable is used os.environ [ 'LESS ' ] = '-SRXF ' def adjust_less_opts ( self ) : # pager = less -SRXF class PGCli ( object ) : def set_default_pager ( self , config ) : self.logger.info ( 'No default pager found in environment . Using os default pager ' ) self.initialize_logging ( ) self.logger.info ( 'Default pager found in PAGER environment variable : ' + '\ '' + os_environ_pager + '\ '' ) os.environ [ 'LESS ' ] = original_less_opts # different than less or is already parameterized with their own arguments os_environ_pager = os.environ.get ( 'PAGER ' ) if configured_pager : # Load config . os.environ [ 'PAGER ' ] = os_environ_pager return less_opts self.logger.debug ( 'Original value for LESS env var : % r ' , less_opts ) os.environ [ 'PAGER ' ] = configured_pager # Load config . # Always set default set of less recommended options , they are ignored if pager is self.initialize_logging ( ) less_opts = os.environ.get ( 'LESS ' , `` ) logger.debug ( 'Restoring env var LESS to % r . ' , original_less_opts ) else :","['pgcli/main.py', 'pgcli/pgclirc']",Merge pull request # 452 from fernandomora/default-pager-on-pgclirc
343,bc21511c5cce21aebae0e432ec52b963be180ab0,2016-02-02 18:55:16-08:00,"cli = PGCli ( from pgcli.main import obfuscate_process_password , format_output , PGCli from pgcli.main import obfuscate_process_password , format_output sqlfile.write ( `` SELECT NOW ( ) '' ) statement = r '' \i { } '' .format ( sqlfile ) from pgcli.config import config_location def test_i_works ( tmpdir , executor ) : pgexecute=executor , ) run ( executor , statement , pgspecial=cli.pgspecial ) from utils import dbtest , run pgclirc_file=config_location ( ) , sqlfile = tmpdir.join ( `` test.sql '' )",['tests/test_main.py'],Merge pull request # 456 from davidszotten/test_execute_from_file
344,f8ba5c6f54ae44aa5bf74b6ef6a3d9cb871ec524,2016-02-01 21:23:58-08:00,"yield result + ( sql , True ) return self.pgexecute.run ( query , self.pgspecial , on_error=self.on_error ) yield result + ( sql , True ) query , self.pgspecial , on_error_resume=on_error_resume else : return self.pgexecute.run ( # e.g . execute_from_file already appends these on_error_resume = ( self.on_error == 'RESUME ' ) if len ( result ) < 6 : yield result )","['pgcli/main.py', 'pgcli/pgexecute.py']",Merge pull request # 449 from davidszotten/fix_execute_from_file
345,02987e27ccc411e020156bd8e9cff794f6bbeba9,2016-01-25 19:10:02+00:00,"yield result + ( sql , True ) return self.pgexecute.run ( query , self.pgspecial , on_error=self.on_error ) yield result + ( sql , True ) query , self.pgspecial , on_error_resume=on_error_resume else : return self.pgexecute.run ( # e.g . execute_from_file already appends these on_error_resume = ( self.on_error == 'RESUME ' ) if len ( result ) < 6 : yield result )","['pgcli/main.py', 'pgcli/pgexecute.py']",fix execute_from_file after # 395
346,9d87e8fd6ffa4c0ab66dd6c399ee3a276302942a,2016-01-18 07:22:05-08:00,"from prompt_toolkit.buffer import AcceptAction layout = create_prompt_layout ( pygments_style_cls=style ) lexer=PostgresLexer , on_abort=AbortAction.RETRY , enable_abort_and_exit_bindings=True , cli = CommandLineInterface ( from prompt_toolkit.styles import default_style_extensions from prompt_toolkit.layout.lexers import PygmentsLexer if cli.buffers [ DEFAULT_BUFFER ] .always_multiline : if cli.buffers [ DEFAULT_BUFFER ] .completer.smart_completion : custom_styles = dict ( [ ( string_to_tokentype ( x ) , y ) from prompt_toolkit.shortcuts import create_prompt_layout for x , y in cli_style.items ( ) ] ) reserve_space_for_menu=True , for x , y in cli_style.items ( ) ] ) custom_styles = dict ( [ ( string_to_tokentype ( x ) , y ) if cli.buffers [ 'default ' ] .always_multiline : styles.update ( style.styles ) from prompt_toolkit.shortcuts import create_default_layout , create_eventloop from prompt_toolkit.enums import DEFAULT_BUFFER cli = CommandLineInterface ( application=application ) styles.update ( default_style_extensions ) eventloop=create_eventloop ( ) ) from pygments.style import Style return PGStyle lexer=PygmentsLexer ( PostgresLexer ) , reserve_space_for_menu=4 , class PGStyle ( Style ) : return PygmentsStyle.from_defaults ( style_dict=custom_styles , 'prompt_toolkit==0.46 ' , styles = { } if cli.buffers [ 'default ' ] .completer.smart_completion : layout = create_default_layout ( application=application , styles.update ( custom_styles ) complete_while_typing=Always ( ) ) from prompt_toolkit.styles import PygmentsStyle accept_action=AcceptAction.RETURN_DOCUMENT ) complete_while_typing=Always ( ) , 'prompt_toolkit==0.57 ' , enable_search=True ,","['pgcli/key_bindings.py', 'pgcli/main.py', 'pgcli/pgstyle.py', 'pgcli/pgtoolbar.py', 'setup.py']",Merge pull request # 442 from jonathanslenders/prompt-toolkit-0.57
347,a27fe8f0508bd441c1af87015bddf6450ade9168,2016-01-13 10:12:44-08:00,"assert u'日本語 ' in run ( executor , `` SELECT * FROM person '' , join=True ) run ( executor , `` CREATE TABLE person ( name TEXT , current_mood mood ) '' ) def test_unicode_support_in_enum_type ( executor ) : run ( executor , `` INSERT INTO person VALUES ( 'Moe ' , '日本語 ' ) '' ) run ( executor , `` CREATE TYPE mood AS ENUM ( 'sad ' , 'ok ' , 'happy ' , '日本語 ' ) '' )",['tests/test_pgexecute.py'],Merge pull request # 441 from dbcli/amjith/unicode-enum
348,a6b8436c50103660ab61cdf73cb5e57b2b1e6699,2016-01-12 04:49:53-08:00,"plain_text = '\n'.join ( [ '\t'.join ( map ( _text_type_encode , headers ) ) ] + \ from .. encodingutils import utf8tounicode return _text_type ( val , `` utf-8 '' ) [ '\t'.join ( map ( _text_type , row ) ) for row in list_of_lists ] ) _text_type_encode = lambda x : _text_type ( utf8tounicode ( x ) ) [ '\t'.join ( map ( _text_type_encode , row ) ) for row in list_of_lists ] ) plain_text = '\n'.join ( [ '\t'.join ( map ( _text_type , headers ) ) ] + \ return _text_type ( val , `` ascii '' )",['pgcli/packages/tabulate.py'],Merge pull request # 438 from GTxx/enum_type_unicode
349,e14e97e4cd45445400322b270b631ebb4424e7bb,2016-01-06 14:38:44-08:00,"`` NOTICE '' , `` NOT '' , `` REPLACE '' , `` NOT '' , `` VARCHAR '' `` RAISE '' , `` VOID '' `` VARCHAR '' , `` RENAME '' , `` RENAME '' ,",['pgcli/packages/pgliterals/pgliterals.json'],Merge pull request # 436 from dbcli/amjith/keywords
350,cb65d2ca4a70ad9b387b1402e8f87909332abf9d,2016-01-06 16:35:00+08:00,"plain_text = '\n'.join ( [ '\t'.join ( map ( _text_type_encode , headers ) ) ] + \ from .. encodingutils import utf8tounicode return _text_type ( val , `` utf-8 '' ) [ '\t'.join ( map ( _text_type , row ) ) for row in list_of_lists ] ) _text_type_encode = lambda x : _text_type ( utf8tounicode ( x ) ) [ '\t'.join ( map ( _text_type_encode , row ) ) for row in list_of_lists ] ) plain_text = '\n'.join ( [ '\t'.join ( map ( _text_type , headers ) ) ] + \ return _text_type ( val , `` ascii '' )",['pgcli/packages/tabulate.py'],convert enum type to unicode in tabulate . # 437
351,f74e2f520f79f279807c122075aee3ccb8fcc6cb,2016-01-05 19:46:57-05:00,if not sql : # happens for e.g . parameter-less functions like now ( ) assert list ( names ) == [ ] def test_empty_arg_list ( ) : names = field_names ( `` ) return,"['pgcli/packages/function_metadata.py', 'tests/test_function_metadata.py']",Merge pull request # 435 from davidszotten/field_names_noparams
352,a54830fb654c3c415f20886f317e8a6443131368,2015-12-06 08:11:30-08:00,"title = title + self.conn.notices.pop ( ) # conn.notices persist between queies , we use pop to clear out the list except IndexError : title = None title = self.conn.notices.pop ( ) while len ( self.conn.notices ) > 0 : title = `` try :",['pgcli/pgexecute.py'],Merge pull request # 429 from dbcli/stuartquin/output-all-notices
353,218689dc20097d6ca275f3dc44caaf853fc3062e,2015-11-28 17:20:58-08:00,"sql = 'SELECT * FROM orders WHERE s ' Document ( text=sql , cursor_position=len ( sql ) ) , complete_event ) completions = completer.get_completions ( # Use negative infinity in second element to force keywords return -float ( 'Infinity ' ) , -match_point # Use negative infinity to force keywords to sort after all def test_columns_before_keywords ( completer , complete_event ) : # fuzzy matches assert completions.index ( column ) < completions.index ( keyword ) column = Completion ( text='status ' , start_position=-1 , display_meta='column ' ) # to sort after all fuzzy matches return -match_point , -float ( 'Infinity ' ) keyword = Completion ( text='SELECT ' , start_position=-1 , display_meta='keyword ' )","['pgcli/pgcompleter.py', 'tests/test_smart_completion_public_schema_only.py']",Merge pull request # 425 from dbcli/darikg/sort-kw-after-columns
354,afcec9536b0853e89cffdedeb41b526f4029965d,2015-11-28 17:16:10-08:00,"import humanize print ( 'Time : % 0.03fs ' % query.total_time ) humanize.time.naturaldelta ( query.total_time ) ) ) if query.total_time > 1 : print ( 'Time : % 0.03fs ( % s ) ' % ( query.total_time , # Only add humanized time display if > 1 second print ( 'Time : % 0.03fs ' % query.total_time ) 'humanize > = 0.5.1 ' , else :","['pgcli/main.py', 'setup.py']",Merge pull request # 422 from dbcli/j-bennet/humanize-time
355,29d47ebf343547f1c0f0c7f4850c4113409e2844,2015-11-25 19:03:50-08:00,"assert tables == ( ( None , 'abc ' , None , False ) , ) item.value.upper ( ) in ( 'COPY ' , 'FROM ' , 'INTO ' , 'UPDATE ' , 'TABLE ' , 'JOIN ' , ) ) : tables = extract_tables ( sql ) item_val.endswith ( 'JOIN ' ) ) : t1.id = t2.t1_id def test_suggest_columns_after_three_way_join ( completer , complete_event ) : item_val = item.value.upper ( ) raise StopIteration assert Column ( tables= ( ( None , 't3 ' , None , False ) , ) ) in set ( suggestions ) suggestions = suggest_type ( sql , sql ) def test_incomplete_join_clause ( ) : ( None , 't1 ' , None , False ) , ( None , 'bcd ' , ' b ' , False ) ) assert ( Completion ( text='id ' , start_position=0 , display_meta='column ' ) in INNER JOIN users u3 ON u2.id = u3 . ' '' def test_multiple_joins ( ) : from abc a join bcd b tbl_prefix_seen = True t2.id = t3 . ' '' set ( result ) ) result = completer.get_completions ( assert tables == ( ( None , 't2 ' , None , False ) , def test_suggest_columns_after_multiple_joins ( ) : sql = `` 'select a.x , b.y text = `` 'SELECT * FROM users u1 assert tables == ( ( None , 'abc ' , ' a ' , False ) , ( None , 't3 ' , None , False ) ) elif ( ( item.ttype is Keyword or item.ttype is Keyword.DML ) and def test_subselect_tables ( ) : if ( item_val in ( 'COPY ' , 'FROM ' , 'INTO ' , 'UPDATE ' , 'TABLE ' ) or inner join t2 ON sql = 'SELECT * FROM ( SELECT FROM abc ' Document ( text=text , cursor_position=position ) , complete_event ) INNER JOIN users u2 ON u1.id = u2.id tbl_prefix_seen = True on a.id = `` ' inner join t3 ON sql = `` 'select * from t1 tbl_prefix_seen = False position = len ( text ) elif item.ttype is Keyword or item.ttype is Keyword.DML :","['pgcli/packages/parseutils.py', 'tests/test_parseutils.py', 'tests/test_smart_completion_public_schema_only.py', 'tests/test_sqlcompletion.py']",Merge pull request # 423 from dbcli/darikg/fix-multiple-joins
