,closed_at,created_at,issue_comments,issue_desc,issue_id
176,2017-07-25 17:18:58,2017-07-25 22:34:06,Behave tests should also accept pgport .,# # Description Fixes the problem with behave tests disregarding PGHOST and PGPORT . This is needed if using a dockerized postgres instance for testing . Example command that did not work before : ` PGHOST=localhost PGUSER=postgres PGPORT=8432 behave ` ( note the non-standard port because it 's forwarded from the docker container ) . # # Checklist - ~ [ ] I 've added this contribution to the ` changelog.md ` ~ . - [ X ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,761.0
177,2017-07-21 07:05:28,2017-07-24 11:51:49,Add coverage badge,I suggest to communicate on test coverage to encourage quality and increase confidence in project .,757.0
178,2017-07-20 14:31:33,2017-07-20 14:47:15,Removed instructions for custom brew tap .,# # Description Update the docs to reflect pgcli moving back to the homebrew-hosted formula . # # Checklist - ~ [ ] I 've added this contribution to the ` changelog.md ` ~ . - ~ [ ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) ~ .,755.0
179,2017-07-16 22:10:34,2017-07-17 00:48:35,Add fish-style autosuggestion .,# # Description Fish-style auto-suggestion . # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . Reviewer : @ j-bennet,750.0
180,2017-07-16 02:21:47,2017-07-16 03:08:04,Changelog update to release 1.7.0 .,# # Description Updated the changelog before releasing 1.7.0 . # # Checklist - ~ [ ] I 've added this contribution to the ` changelog.md ` ~ . - [ X ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,747.0
181,2017-07-14 23:10:09,2017-07-15 05:27:55,List databases,"# # Description Add an option to list databases from command line . Should fix # 206 . My modifications are open for discussion , I tried my best to fit into existing code , but it may not be perfect . # # Checklist - [ X ] I 've added this contribution to the ` changelog.md ` . - [ X ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",746.0
182,2017-07-07 13:50:40,2017-07-09 21:28:54,Better * expansion for inserts,"# # Description When expanding * for ` INSERT INTO tbl ( * ` , skip columns that have a default value of either some sequence ( ` nextval ( ... ` ) or of ` now ( ) ` . # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",744.0
183,2017-07-06 05:00:27,2017-07-09 20:49:06,Added InterfaceError handling for closed connection,# # Description # # Checklist - [ ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,743.0
184,2017-07-01 18:05:23,2017-07-01 21:48:38,Use RST style links,Fix some incorrectly formatted links using markdown syntax .,741.0
185,2017-06-26 18:29:46,2017-06-26 20:18:46,Added functional tests for expanded mode .,"# # Description End-to-end tests for ` \x on , \x off , \x auto ` . # # Checklist - ~ [ ] I 've added this contribution to the ` changelog.md ` ~ . - [ X ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",740.0
186,2017-06-19 17:10:37,2017-06-26 17:37:26,Use CLI Helpers for output formatting,"# # Description This pull request moves all output formatting to CLI Helpers . It fixes https : //github.com/dbcli/pgcli/issues/617 . It removes : - the packaged tabulate library . - the expanded output module . One other change is that the expanded output starts the record numbers at 1 instead of 0 , which actually makes it behave like psql . So , instead of : ` - [ RECORD 0 ] -- -- -- -- -- -- -- -- -- -- -- -- - ` you see : ` - [ RECORD 1 ] -- -- -- -- -- -- -- -- -- -- -- -- - ` ~~ * * Note : The tests will fail until CLI Helpers v2.0 is released . * * ~~ # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",735.0
187,2017-06-15 07:51:43,2017-06-15 14:00:59,Use standard NullHandler,"Hi , Standard ` NullHandler ` is here for a while . It 's implementation is even more complete than our own . I suggest to use it .",734.0
188,2017-06-14 14:34:54,2017-06-14 16:45:57,Fix empty line lint,: - ),732.0
189,2017-06-09 21:42:39,2017-06-10 23:53:23,Schema name should be single-quoted in SET SCHEMA .,# # Description Fixes https : //github.com/dbcli/pgcli/issues/469 . Schema name should be quoted in ` SET SCHEMA ` statement . # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,730.0
190,2017-06-09 18:14:33,2017-06-11 17:00:44,Only change LESS in env if not already configured .,# # Description Only set LESS environment variable if it 's not already set . # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,729.0
191,2017-06-02 19:15:25,2017-06-02 19:31:32,Update Homebrew install instructions,# # Description Updates the macOS installation instructions to use dbcli 's Homebrew tap . This address # 718 . # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,727.0
192,2017-05-29 00:58:12,2017-05-29 13:18:46,Refresh completions after COMMIT or ROLLBACK .,"# # Description We have to refresh completions after COMMIT or ROLLBACK , since those may change the database schema . See also # 711 . # # Checklist - [ X ] I 've added this contribution to the ` changelog.md ` . - [ X ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",724.0
193,2017-05-28 22:06:05,2017-05-29 03:50:14,Fix alias dsn from custom rcfile,# # Description Fix for # 717 . # # Checklist - [ X ] I 've added this contribution to the ` changelog.md ` . - [ X ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,722.0
194,2017-05-25 12:47:35,2017-05-26 20:52:15,Make it possible to use SSL with pgcli,# # Description This adds support for additional url query params which make stuff like work . More generally it allows one to pass through various extra connection options . # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,721.0
195,2017-05-18 03:10:31,2017-05-27 03:34:39,Preparing to release 1.6.0 .,# # Description Updated changelog and bumped pgspecial to release pgcli 1.6.0 . # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,719.0
196,2017-05-09 22:00:33,2017-05-11 17:05:11,Adding time option for the Prompt Format,"# # Description I added a date option for the prompt ( as asked for in # 580 ) . To use it , you just have to add `` \\t '' to the Prompt Format option . # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",715.0
197,2017-05-07 19:28:51,2017-05-23 22:43:37,add behave to tox,# # Description add behave to tox # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - ~ [ ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .~,714.0
198,2017-05-06 13:52:22,2017-05-06 21:36:59,fix pgspecial update in behave tests,# # Description fix pgspecial update in behave tests # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,713.0
199,2017-05-03 04:34:25,2017-05-06 22:25:18,Edit last-run query in external editor .,"# # Description This addresses # 434 . It relies on https : //github.com/dbcli/pgspecial/pull/33 . If a query has been run in the current session , opening the external editor ` \e ` will bring the last-run query into the editor . Otherwise , the editor will be blank . The behavior remains the same for editing a current query ( e.g . ` select \e ` ) . # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",710.0
200,2017-05-02 18:09:38,2017-05-02 22:06:35,Behave remove boiler plate code,# # Description Behave remove boiler plate code # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,709.0
201,2017-04-29 19:36:24,2017-04-29 21:51:49,Test using behave the tee command,# # Description Test using behave the tee command # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,706.0
202,2017-04-29 06:21:14,2017-04-29 22:27:45,behave fix clean up,# # Description In an earlier commit I 've changed the current working directory and the removal of a temporary file did n't take that into account . # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,703.0
203,2017-04-28 23:19:41,2017-04-30 23:12:27,Fix handling of failure to obtain lock,# # Description Fixes # 700 . # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,701.0
204,2017-04-28 19:16:42,2017-04-29 06:28:51,behave test source command,# # Description behave test source command # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,699.0
205,2017-04-28 15:22:50,2017-04-28 16:27:15,behave quit pgcli nicely,"# # Description behave quit pgcli nicely so that coverage can be collected , before this patch pgcli was killed by pexpect at the end of a feature test # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",698.0
206,2017-04-27 14:15:34,2017-04-27 18:05:30,Check changelog.rst markup,Changelog is currently broken in master . This lead to raw changelog rendering in GitHub and error if included in Sphinx . I suggest to check diff to Changelog in travis .,694.0
207,2017-04-27 13:53:59,2017-04-29 19:47:34,Complete well known following keywords,I extracted the * well known following keywords * mechanism from # 689 in a dedicated PR . The basic idea is to store keywords as a dict of * keyword * - > list of * well known following keywords * . This allow to provide a smarter set of candidates e.g . after ` CREATE ` .,693.0
208,2017-04-27 13:45:10,2017-04-27 18:04:28,Update DEVELOP.rst with external pgspecial project,` DEVELOP.rst ` is wrong since pgspecial has been extracted in a dedicated project . I suggest to simply point to pgspecial project .,692.0
209,2017-04-25 09:41:34,2017-04-25 21:08:50,Configure suggestions for \sf,"This requires https : //github.com/dbcli/pgspecial/pull/29 , but should n't hurt even before it gets integrated .",688.0
210,2017-04-24 19:00:46,2017-04-25 15:10:51,behave pager wrapper,# # Description behave pager wrapper # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .,687.0
211,2017-04-23 11:23:44,2017-04-26 18:01:33,Suggest columns for ` ORDER BY ` and ` DISTINCT ` ( fixes # 685 ),"# # Description Having typed an alias name in an ` ORDER BY ` or ( ` SELECT ` ) ` DISTINCT ` clause , the alias was not taken account of , and the completion simply listed all columns . This change fixes that , and makes the autocompletion behave the same as in ` SELECT ` and ` WHERE ` clauses . # # Checklist - [ x ] I 've added this contribution to the ` changelog.md ` . - [ x ] I 've added my name to the ` AUTHORS ` file ( or it 's already there ) .",686.0
212,2017-04-21 08:37:19,2017-04-26 18:01:34,Autocompletion includes alias name twice for ` ORDER BY ` clause in ` SELECT `,"# # Description When I write a simple ` SELECT ` query ` JOIN ` ing an aliased table , the autocompletion of the ` ORDER BY ` clause incorrectly includes the alias name twice . In particular , given tables :",685.0
213,2017-04-19 04:11:45,2017-04-19 22:34:50,Change author name and email .,# # Description Update author and email .,684.0
